p,total_time,avg_speed,total_flow,avg_vc_ratio,congestion_percent,improvement_pct
0.0,38201.9284745581,81.40267140964923,2446016.3937912933,0.7785881861184577,42.417582417582416,0.0
0.2,34908.44157262726,89.08272299579865,2446016.3937912933,0.7785881861184577,42.417582417582416,8.621258228165779
0.4,33841.95598056309,91.89005010867085,2446016.3937912933,0.7785881861184577,42.417582417582416,11.412964392357011
0.6,33299.38439973117,93.3872828848596,2446016.3937912933,0.7785881861184577,42.417582417582416,12.833237144276502
0.8,32982.45276244067,94.28465048453413,2446016.3937912933,0.7785881861184577,42.417582417582416,13.662859233908895
1.0,32781.43380414432,94.86281318287652,2446016.3937912933,0.7785881861184577,42.417582417582416,14.189060308889248
